18467840	18473983	内蒙古自治区	包头市
18473984	18481151	内蒙古自治区	巴彦淖尔市
18481152	18489343	内蒙古自治区	赤峰市
18489344	18506751	内蒙古自治区	赤峰市
18506752	18523135	内蒙古自治区	赤峰市
18523136	18530303	内蒙古自治区	兴安盟
18530304	18531327	内蒙古自治区	赤峰市
18531328	18534399	内蒙古自治区	呼伦贝尔市
18534400	18535423	内蒙古自治区	兴安盟
18535424	18537471	内蒙古自治区	呼伦贝尔市
18537472	18543615	内蒙古自治区	通辽市
18543616	18546687	内蒙古自治区	呼伦贝尔市
18546688	18550783	内蒙古自治区	通辽市
18550784	18551807	内蒙古自治区	呼伦贝尔市
18551808	18554879	内蒙古自治区	呼伦贝尔市
18554880	18563071	内蒙古自治区	赤峰市
18563072	18564095	内蒙古自治区	呼伦贝尔市
18564096	18567167	内蒙古自治区	呼伦贝尔市
18567168	18569215	内蒙古自治区	呼伦贝尔市
18569216	18573311	内蒙古自治区	赤峰市
18573312	18575359	内蒙古自治区	未知
18575360	18581503	内蒙古自治区	通辽市
18581504	18585599	内蒙古自治区	未知
18585600	18591743	内蒙古自治区	兴安盟
18591744	18600959	内蒙古自治区	赤峰市
18600960	18604031	内蒙古自治区	呼伦贝尔市
18604032	18608127	内蒙古自治区	未知
18608128	18609151	内蒙古自治区	通辽市
18609152	18610175	内蒙古自治区	未知
18610176	18611199	内蒙古自治区	兴安盟
18611200	18612223	内蒙古自治区	未知
18612224	18874367	北京市	北京市
18874368	18939903	香港特别行政区	未知
19005440	19136511	台湾省	未知
19136512	19202047	香港特别行政区	未知
19726336	19791871	北京市	北京市
19922944	19988479	贵州省	贵阳市
19988480	20037631	贵州省	贵阳市
20037632	20054015	贵州省	贵阳市
20054016	20119551	宁夏回族自治区	未知
20123648	20127743	江苏省	南京市
20127744	20133887	江苏省	常州市
20133888	20135935	江苏省	南京市
20148224	20150271	安徽省	滁州市
20150272	20152319	安徽省	合肥市
20156416	20160511	山东省	济南市
20160512	20162559	山东省	潍坊市
20162560	20168703	山东省	德州市
20168704	20185087	山东省	济南市
20447232	20471807	黑龙江省	鹤岗市
20471808	20479999	黑龙江省	鹤岗市
20480000	20496383	黑龙江省	牡丹江市
20496384	20512767	黑龙江省	牡丹江市
20512768	20529151	黑龙江省	绥化市
20529152	20545535	黑龙江省	齐齐哈尔市
20545536	20561919	黑龙江省	双鸭山市
20561920	20578303	黑龙江省	鸡西市
20578304	20643839	黑龙江省	哈尔滨市
20643840	20647935	黑龙江省	大庆市
20647936	20676607	黑龙江省	大庆市
20676608	20709375	黑龙江省	佳木斯市
20709376	20721663	黑龙江省	黑河市
20721664	20725759	黑龙江省	黑河市
20725760	20733951	黑龙江省	七台河市
20733952	20742143	黑龙江省	七台河市
20742144	20758527	黑龙江省	伊春市
20758528	20774911	黑龙江省	齐齐哈尔市
20774912	20807679	黑龙江省	绥化市
20807680	20815871	黑龙江省	齐齐哈尔市
20815872	20828159	黑龙江省	齐齐哈尔市
20828160	20840447	黑龙江省	齐齐哈尔市
20840448	20873215	黑龙江省	哈尔滨市
20873216	20905983	黑龙江省	哈尔滨市
20905984	20914175	黑龙江省	鸡西市
20914176	20918271	黑龙江省	鸡西市
20918272	20922367	黑龙江省	未知
20922368	20923391	黑龙江省	大兴安岭地区
20923392	20924415	黑龙江省	大兴安岭地区
20924416	20928511	黑龙江省	大兴安岭地区
20928512	20930559	黑龙江省	未知
20930560	20938751	黑龙江省	大庆市
20938752	20940031	黑龙江省	绥化市
20940032	20947199	黑龙江省	绥化市
20947200	20950271	黑龙江省	绥化市
20950272	20950527	黑龙江省	绥化市
20950528	20955135	黑龙江省	绥化市
20955136	20959231	黑龙江省	伊春市
20959232	20967423	黑龙江省	伊春市
20967424	20968447	黑龙江省	伊春市
20968448	20971519	黑龙江省	未知
20971520	21102591	香港特别行政区	未知
21233664	21495807	山西省	未知
22020096	22085631	陕西省	西安市
22085632	22118399	陕西省	渭南市
22118400	22151167	陕西省	汉中市
22151168	22159359	陕西省	商洛市
22159360	22167551	陕西省	安康市
22167552	22183935	陕西省	榆林市
22183936	22192127	陕西省	宝鸡市
22192128	22193151	陕西省	宝鸡市
22193152	22216703	陕西省	西安市
22216704	22282239	陕西省	西安市
22282240	22346751	陕西省	西安市
22346752	22347775	陕西省	铜川市
22347776	22353919	陕西省	西安市
22353920	22364159	陕西省	西安市
22364160	22372351	陕西省	延安市
22372352	22380543	陕西省	安康市
22380544	22384639	陕西省	安康市
22384640	22385919	陕西省	西安市
22385920	22388735	陕西省	咸阳市
22388736	22391807	陕西省	西安市
22391808	22462463	陕西省	西安市
22462464	22478847	陕西省	西安市
22478848	22544383	陕西省	西安市
22544384	22806527	北京市	北京市
22806528	22937599	北京市	北京市
22937600	23068671	北京市	北京市
27262976	28311551	台湾省	台北市
28573696	28581887	内蒙古自治区	未知
28581888	28582911	内蒙古自治区	包头市
28582912	28590079	内蒙古自治区	包头市
28590080	28606463	内蒙古自治区	鄂尔多斯市
28606464	28608511	内蒙古自治区	乌海市
28608512	28618751	内蒙古自治区	未知
28618752	28622847	内蒙古自治区	通辽市
28622848	28639231	内蒙古自治区	未知
28639232	28671999	内蒙古自治区	呼和浩特市
28672000	28682239	内蒙古自治区	未知
28682240	28687359	内蒙古自治区	赤峰市
28687360	28704767	内蒙古自治区	未知
28704768	28737535	内蒙古自治区	呼和浩特市
28737536	28739583	内蒙古自治区	鄂尔多斯市
28739584	28770303	内蒙古自治区	呼和浩特市
28770304	28794879	内蒙古自治区	呼和浩特市
28794880	28797951	内蒙古自治区	呼伦贝尔市
28797952	28803071	内蒙古自治区	未知
28803072	28805119	内蒙古自治区	鄂尔多斯市
28805120	28811263	内蒙古自治区	未知
28811264	28814335	内蒙古自治区	锡林郭勒盟
28814336	28815359	内蒙古自治区	未知
28815360	28819455	内蒙古自治区	通辽市
28819456	28831743	内蒙古自治区	呼和浩特市
28831744	28835839	内蒙古自治区	呼和浩特市
28835840	28868607	广东省	广州市
28868608	28884991	广东省	广州市
28884992	28901375	广东省	深圳市
28901376	28925951	广西壮族自治区	南宁市
28925952	28950527	广东省	广州市
28950528	28966911	广西壮族自治区	桂林市
29097984	29104127	黑龙江省	黑河市
29104128	29147135	黑龙江省	未知
29147136	29155327	黑龙江省	绥化市
29155328	29163519	黑龙江省	牡丹江市
29163520	29360127	黑龙江省	未知
29360128	29409279	河南省	郑州市
29409280	29425663	河南省	郑州市
29425664	29458431	河南省	郑州市
29458432	29483007	河南省	洛阳市
29483008	29487103	河南省	洛阳市
29487104	29491199	河南省	洛阳市
29491200	29507583	河南省	平顶山市
29507584	29523967	河南省	平顶山市
29523968	29532159	河南省	开封市
29532160	29534207	河南省	开封市
29534208	29540351	河南省	开封市
29540352	29556735	河南省	安阳市
29556736	29573119	河南省	新乡市
29573120	29589503	河南省	焦作市
29589504	29597695	河南省	濮阳市
29597696	29603839	河南省	濮阳市
29603840	29605887	河南省	濮阳市
29605888	29622271	河南省	三门峡市
29622272	29630463	河南省	商丘市
29630464	29634559	河南省	商丘市
29634560	29638655	河南省	商丘市
29638656	29646847	河南省	商丘市
29646848	29655039	河南省	商丘市
29655040	29663231	河南省	商丘市
29663232	29671423	河南省	商丘市
29671424	29687807	河南省	信阳市
29687808	29691903	河南省	鹤壁市
29691904	29695999	河南省	鹤壁市
29696000	29704191	河南省	漯河市
29704192	29712383	河南省	周口市
29712384	29720575	河南省	驻马店市
29720576	29728767	河南省	许昌市
29728768	29732863	河南省	南阳市
29732864	29734911	河南省	南阳市
29734912	29736959	河南省	南阳市
29736960	29741055	河南省	焦作市
29741056	29745151	河南省	安阳市
29745152	29748223	河南省	周口市
29748224	29749247	河南省	周口市
29749248	29753343	河南省	未知
29753344	29786111	河南省	郑州市
29786112	29802495	河南省	郑州市
29802496	29818879	河南省	郑州市
29818880	29822975	河南省	周口市
29822976	29827071	河南省	新乡市
29827072	29831167	河南省	新乡市
29831168	29851647	河南省	新乡市
29851648	29853695	河南省	驻马店市
29853696	29868031	河南省	三门峡市
29868032	29884415	河南省	洛阳市
29884416	29949951	台湾省	未知
30015488	30146559	北京市	北京市
30146560	30212095	贵州省	贵阳市
30212096	30244863	贵州省	遵义市
30244864	30261247	贵州省	未知
30261248	30269439	贵州省	毕节地区
30269440	30277631	贵州省	未知
30277632	30294015	贵州省	六盘水市
30294016	30302207	贵州省	黔西南布依族苗族自治州
30302208	30310399	贵州省	黔西南布依族苗族自治州
30310400	30320639	贵州省	黔南布依族苗族自治州
30320640	30343167	贵州省	六盘水市
30343168	30359551	贵州省	黔东南苗族侗族自治州
30359552	30363647	贵州省	黔东南苗族侗族自治州
30363648	30384895	贵州省	未知
30384896	30392319	贵州省	安顺市
30392320	30404607	贵州省	铜仁地区
30404608	30408703	贵州省	未知
234881024	234883071	广东省	未知
234884096	234885119	福建省	未知
234913792	234946559	香港特别行政区	未知
234946560	234947583	福建省	未知
234951680	234952703	香港特别行政区	未知
235929600	235947007	广东省	广州市
235947008	235993162	广东省	广州市
235993163	235993163	广东省	未知
235993164	235995135	广东省	广州市
235995136	236005375	广东省	深圳市
236005376	236011519	广东省	未知
236011520	236012543	广东省	东莞市
236012544	236013055	广东省	东莞市
236013056	236013567	广东省	东莞市
236013568	236014079	广东省	东莞市
236014080	236014335	广东省	东莞市
236014336	236019711	广东省	东莞市
236019712	236020735	广东省	佛山市
236020736	236020991	广东省	东莞市
236020992	236027903	广东省	中山市
236027904	236060671	广东省	未知
236060672	236060927	广东省	中山市
236060928	236064767	广东省	未知
236064768	236075007	广东省	广州市
236075008	236085247	广东省	未知
236085248	236093439	广东省	江门市
236093440	236094463	广东省	肇庆市
236094464	236095487	广东省	未知
236095488	236096511	广东省	未知
236096512	236097535	广东省	未知
236097536	236100607	广东省	未知
236100608	236126207	广东省	未知
236126208	236191743	广东省	广州市
236191744	236224511	广东省	深圳市
236224512	236257279	广东省	中山市
236257280	236453887	广东省	未知
236453888	236716031	广东省	广州市
236716032	236732415	广东省	肇庆市
236732416	236748799	广东省	云浮市
236748800	236752895	广东省	深圳市
236752896	236764159	广东省	未知
236764160	236767231	广东省	深圳市
236767232	236814335	广东省	未知
236814336	236847103	广东省	广州市
236847104	236929023	广东省	广州市
236929024	236978175	广东省	未知
241598464	241599487	福建省	未知
241605632	241606655	上海市	上海市
241627136	241631231	香港特别行政区	未知
241631232	241696767	北京市	北京市
241696768	242221055	重庆市	重庆市
242221056	242286591	广东省	惠州市
242286592	242288895	广东省	阳江市
242288896	242289151	广东省	阳江市
242289152	242302975	广东省	阳江市
242302976	242307071	广东省	未知
242307072	242319359	广东省	未知
242319360	242327551	广东省	湛江市
242327552	242335743	广东省	未知
242335744	242344447	广东省	茂名市
242344448	242344703	广东省	茂名市
242344704	242352127	广东省	茂名市
242352128	242417663	广东省	中山市
242417664	242438143	广东省	中山市
242438144	242450431	广东省	中山市
242450432	242466815	广东省	中山市
242466816	242483199	广东省	中山市
242483200	242495487	广东省	珠海市
242495488	242515967	广东省	珠海市
242515968	242548735	广东省	广州市
242548736	242565119	广东省	珠海市
242565120	242581503	广东省	江门市
242581504	242597887	广东省	江门市
242597888	242614271	广东省	江门市
242614272	242627583	广东省	江门市
242627584	242647039	广东省	江门市
242647040	242663423	广东省	未知
242663424	242671615	广东省	江门市
242671616	242679807	广东省	珠海市
242679808	242696191	广东省	东莞市
242696192	242712575	广东省	广州市
242712576	242745343	广东省	湛江市
242745344	242761727	广东省	东莞市
242761728	242778111	广东省	东莞市
242778112	242796799	广东省	东莞市
242796800	242810879	广东省	广州市
242810880	242843647	广东省	广州市
242843648	242852863	广东省	未知
242852864	242853887	广东省	深圳市
242853888	242876415	广东省	未知
242876416	242894847	广东省	未知
242894848	242905087	广东省	深圳市
242905088	242909183	广东省	深圳市
242909184	242920447	广东省	湛江市
242920448	242925567	广东省	未知
242925568	242929663	广东省	茂名市
242929664	242933759	广东省	未知
242933760	242934783	广东省	清远市
242934784	242941951	广东省	清远市
242941952	242974719	广东省	未知
242974720	242991103	广东省	惠州市
242991104	243007487	广东省	珠海市
243007488	243073023	广东省	深圳市
243073024	243105791	广东省	揭阳市
243105792	243122175	广东省	梅州市
243122176	243138559	广东省	揭阳市
243138560	243154943	广东省	未知
243154944	243171327	广东省	中山市
243171328	243187711	广东省	汕头市
243187712	243204095	广东省	江门市
243204096	243269631	广东省	深圳市
243400704	243531775	北京市	北京市
243662848	243666943	宁夏回族自治区	未知
243666944	243679231	宁夏回族自治区	银川市
243679232	243691519	宁夏回族自治区	石嘴山市
243691520	243699711	宁夏回族自治区	吴忠市
243699712	243703807	宁夏回族自治区	未知
243703808	243711999	宁夏回族自治区	固原市
243712000	243712511	宁夏回族自治区	未知
243712512	243718655	宁夏回族自治区	银川市
243718656	243718911	宁夏回族自治区	中卫市
243718912	243726335	宁夏回族自治区	中卫市
243726336	243728383	宁夏回族自治区	未知
243728384	243736575	宁夏回族自治区	银川市
243736576	243790079	宁夏回族自治区	未知
243790080	243790335	宁夏回族自治区	银川市
243790336	243793919	宁夏回族自治区	未知
243793920	243859455	香港特别行政区	未知
244318208	244350975	广东省	佛山市
244350976	244383743	广东省	未知
244383744	244449279	广东省	广州市
244449280	244456447	广东省	广州市
244456448	244456959	广东省	广州市
244456960	244482047	广东省	广州市
244482048	244484095	广东省	广州市
244484096	244514815	广东省	广州市
244514816	244533247	广东省	广州市
244533248	244547583	广东省	广州市
244547584	244580351	广东省	广州市
244580352	244596735	广东省	汕头市
244596736	244645887	广东省	未知
244645888	244662271	广东省	清远市
244662272	244711423	广东省	未知
244711424	244842495	广东省	广州市
244842496	244908031	广东省	未知
244908032	244973567	广东省	深圳市
244973568	245006335	广东省	未知
245006336	245104639	广东省	深圳市
245104640	245137407	广东省	东莞市
245137408	245170175	广东省	未知
245170176	245235711	广东省	佛山市
245235712	245301247	广东省	梅州市
245301248	245317631	广东省	清远市
245317632	245334015	广东省	韶关市
245334016	245350399	广东省	河源市
245350400	245366783	广东省	汕尾市
247479296	247480319	北京市	北京市
247483392	247484415	福建省	未知
247726080	247791615	四川省	成都市
247791616	247824383	广东省	深圳市
247824384	247828479	陕西省	西安市
247828480	247832575	北京市	北京市
247832576	247836671	广东省	韶关市
247836672	247844863	北京市	北京市
247844864	247848959	辽宁省	大连市
247848960	247853055	辽宁省	大连市
247853056	247853489	北京市	北京市
247853490	247853490	北京市	北京市
247853491	247853585	北京市	北京市
247853586	247853586	北京市	北京市
247853587	247853637	北京市	北京市
247853638	247853638	北京市	北京市
247853639	247853889	北京市	北京市
247853890	247853890	北京市	北京市
247853891	247854005	北京市	北京市
247854006	247854006	北京市	北京市
247854007	247854125	北京市	北京市
247854126	247854126	北京市	北京市
247854127	247854129	北京市	北京市
247854130	247854130	北京市	北京市
247854131	247854240	北京市	北京市
247854241	247854241	北京市	北京市
247854242	247854260	北京市	北京市
247854261	247854261	北京市	北京市
247854262	247854264	北京市	北京市
247854265	247854265	北京市	北京市
247854266	247854397	北京市	北京市
247854398	247854398	北京市	北京市
247854399	247855103	北京市	北京市
247855104	247855692	北京市	北京市
247855693	247855693	北京市	北京市
247855694	247855694	北京市	北京市
247855695	247855696	北京市	北京市
247855697	247855697	北京市	北京市
247855698	247857151	北京市	北京市
247857152	247922687	香港特别行政区	未知
247922688	247988223	香港特别行政区	未知
248250368	248250935	云南省	昆明市
248250936	248251383	云南省	丽江市
248251384	248251503	云南省	保山市
248251504	248251639	云南省	临沧市
248251640	248251799	云南省	迪庆藏族自治州
248251800	248251935	云南省	昭通市
248251936	248252215	云南省	大理白族自治州
248252216	248252471	云南省	红河哈尼族彝族自治州
248252472	248252663	云南省	西双版纳傣族自治州
248252664	248252767	云南省	文山壮族苗族自治州
248252768	248252871	云南省	普洱市
248252872	248253007	云南省	怒江傈僳族自治州
248253008	248253671	云南省	玉溪市
248253672	248253775	云南省	德宏傣族景颇族自治州
248253776	248254087	云南省	楚雄彝族自治州
248254088	248273919	云南省	昆明市
248273920	248274175	云南省	昆明市
248274176	248279039	云南省	昆明市
248279040	248283135	云南省	昆明市
248283136	248283391	云南省	西双版纳傣族自治州
248283392	248289279	云南省	西双版纳傣族自治州
248289280	248291327	云南省	昆明市
248291328	248294399	云南省	文山壮族苗族自治州
248294400	248295423	云南省	昆明市
248295424	248297471	云南省	怒江傈僳族自治州
248297472	248299519	云南省	昆明市
248299520	248300543	云南省	昆明市
248300544	248301567	云南省	昭通市
248301568	248302591	云南省	昆明市
248302592	248303615	云南省	昆明市
248303616	248304639	云南省	昆明市
248304640	248304895	云南省	昆明市
248304896	248306687	云南省	昆明市
248306688	248307711	云南省	保山市
248307712	248308735	云南省	昆明市
248308736	248315903	云南省	昆明市
248315904	248321279	云南省	大理白族自治州
248321280	248330239	云南省	昆明市
248330240	248334335	云南省	玉溪市
248334336	248335871	云南省	玉溪市
248335872	248343551	云南省	玉溪市
248343552	248344575	云南省	昆明市
248344576	248348671	云南省	曲靖市
248348672	248356863	云南省	曲靖市
248356864	248361983	云南省	楚雄彝族自治州
248361984	248365055	云南省	未知
248365056	248369151	云南省	德宏傣族景颇族自治州
248369152	248374271	云南省	未知
248374272	248374527	云南省	红河哈尼族彝族自治州
248374528	248374783	云南省	红河哈尼族彝族自治州
248374784	248379391	云南省	红河哈尼族彝族自治州
248379392	248381439	云南省	未知
248512512	248578047	广东省	茂名市
248578048	248610815	广东省	肇庆市
248610816	248627199	广东省	阳江市
248627200	248643583	广东省	云浮市
248643584	248709119	广东省	湛江市
248709120	248774655	广东省	佛山市
248774656	249036799	广东省	佛山市
249036800	249364479	广东省	东莞市
249364480	249380863	广东省	东莞市
249380864	249495551	广东省	东莞市
249495552	249503743	广东省	佛山市
249503744	249533695	广东省	佛山市
249533696	249533951	广东省	佛山市
249533952	249561087	广东省	佛山市
453509120	454033407	重庆市	重庆市
454033408	454295551	湖北省	武汉市
454295552	454311935	湖北省	荆州市
454311936	454320127	湖北省	荆州市
454320128	454361087	湖北省	荆州市
454361088	454373631	湖北省	宜昌市
454373632	454374911	湖北省	宜昌市
454374912	454375167	湖北省	宜昌市
454375168	454375423	湖北省	宜昌市
454375424	454393855	湖北省	宜昌市
454393856	454426623	湖北省	宜昌市
454426624	454459391	湖北省	襄阳市
454459392	454492159	湖北省	襄阳市
454492160	454500351	湖北省	孝感市
454500352	454524927	湖北省	孝感市
454524928	454541311	湖北省	黄冈市
454541312	454553599	湖北省	黄冈市
454553600	454557695	湖北省	未知
454557696	454574079	湖北省	黄石市
454574080	454623231	湖北省	未知
454623232	454639615	湖北省	荆门市
454639616	454651903	湖北省	荆门市
454651904	454672383	湖北省	未知
454672384	454676479	湖北省	鄂州市
454676480	454680063	湖北省	未知
454680064	454680575	湖北省	鄂州市
454680576	454688767	湖北省	未知
454688768	454819839	湖北省	武汉市
454819840	455081983	湖北省	未知
455272448	455274495	广东省	未知
455344128	455409663	广东省	佛山市
455409664	455475199	广东省	东莞市
455475200	455540735	广东省	深圳市
455540736	455553023	广东省	深圳市
455553024	455606271	广东省	未知
455606272	455639039	广东省	惠州市
455639040	455671807	广东省	湛江市
455671808	455700479	广东省	江门市
455700480	455704575	广东省	江门市
455704576	455720959	广东省	汕头市
455720960	455737343	广东省	汕头市
455737344	455770111	广东省	珠海市
455770112	455802879	广东省	中山市
455802880	455811071	广东省	河源市
455811072	455815167	广东省	河源市
455815168	455819263	广东省	揭阳市
455819264	455823359	广东省	肇庆市
455823360	455827455	广东省	揭阳市
455827456	455835647	广东省	韶关市
455835648	455841791	广东省	梅州市
455841792	455843839	广东省	梅州市
455843840	455852031	广东省	揭阳市
455852032	455860223	广东省	潮州市
455860224	455864319	广东省	阳江市
455864320	455865343	广东省	阳江市
455865344	455868415	广东省	未知
455868416	455933951	广东省	东莞市
455933952	455944191	广东省	江门市
455944192	455966719	广东省	佛山市
455966720	455999487	广东省	佛山市
455999488	456065023	广东省	深圳市
456065024	456073215	广东省	广州市
456073216	456081407	广东省	东莞市
456081408	456097791	广东省	揭阳市
456097792	456116223	广东省	广州市
456116224	456122367	广东省	广州市
456122368	456130559	广东省	东莞市
456269824	456271871	香港特别行政区	未知
456271872	456273919	广东省	未知
456294400	456327167	河南省	郑州市
456327168	456523775	台湾省	未知
456542208	456544255	广东省	未知
456562688	456564735	广东省	未知
456572928	456589311	安徽省	滁州市
459333632	459341823	台湾省	未知
459456512	459460607	香港特别行政区	未知
459460608	459464703	北京市	北京市
459464704	459467775	西藏自治区	拉萨市
459467776	459468287	西藏自治区	拉萨市
459468288	459468799	西藏自治区	拉萨市
459468800	459472895	西藏自治区	拉萨市
459505664	459538431	北京市	北京市
459542528	459544575	香港特别行政区	未知
459547648	459548671	广东省	珠海市
459554816	459571199	台湾省	未知
459735040	459800575	广东省	广州市
459866112	459931647	台湾省	未知
459964416	459980799	广东省	深圳市
459983872	459984895	北京市	北京市
460136448	460144639	北京市	北京市
460161024	460193791	澳门特别行政区	未知
460210176	460212223	香港特别行政区	未知
460212224	460214271	香港特别行政区	未知
460300288	460312575	香港特别行政区	未知
460324864	460341247	天津市	天津市
460345344	460349439	北京市	北京市
460423168	460439551	上海市	上海市
460521472	460531199	上海市	上海市
460531200	460531455	上海市	上海市
460531456	460554239	上海市	上海市
460598272	460599295	北京市	北京市
460933120	460935167	广东省	未知
460945408	460947455	广东省	未知
460983296	460984319	香港特别行政区	未知
461053952	461062143	香港特别行政区	未知
461094912	461099007	香港特别行政区	未知
461287424	461291519	香港特别行政区	未知
461291520	461307903	香港特别行政区	未知
461373440	461438975	河北省	石家庄市
461438976	461439999	河北省	石家庄市
461440000	461443071	河北省	未知
461443072	461445119	河北省	保定市
461445120	461447167	河北省	未知
461447168	461448191	河北省	廊坊市
461448192	461449215	河北省	未知
461449216	461450239	河北省	秦皇岛市
461450240	461451263	河北省	沧州市
461451264	461452287	河北省	邢台市
461452288	461453311	河北省	张家口市
461453312	461454335	河北省	衡水市
461454336	461471743	河北省	未知
461471744	461488127	河北省	保定市
461488128	461504511	河北省	邢台市
461626368	461627391	北京市	北京市
462422016	462487551	重庆市	重庆市
462618624	462635007	台湾省	未知
462684160	462815231	福建省	福州市
462815232	462880767	福建省	未知
462880768	462913535	福建省	福州市
462913536	462946303	福建省	泉州市
462946304	462979071	福建省	泉州市
462979072	463011839	福建省	泉州市
463011840	463044607	福建省	泉州市
463044608	463077375	福建省	莆田市
463077376	463110143	福建省	厦门市
463110144	463118335	福建省	厦门市
463118336	463142911	福建省	未知
463142912	463175679	福建省	福州市
463175680	463208447	福建省	福州市
463208448	463241215	福建省	福州市
463241216	463273983	福建省	宁德市
463273984	463306751	福建省	漳州市
463306752	463323135	福建省	三明市
463323136	463339519	福建省	南平市
463339520	463355903	福建省	漳州市
463355904	463358975	福建省	三明市
463358976	463372287	福建省	未知
463372288	463380479	福建省	龙岩市
463380480	463405055	福建省	未知
463405056	463418879	福建省	福州市
463418880	463454207	福建省	莆田市
463454208	463470591	福建省	莆田市
465043456	465108991	河北省	石家庄市
465108992	465174527	河北省	石家庄市
465174528	465305599	河北省	保定市
465305600	465371135	河北省	邯郸市
465371136	465379327	河北省	廊坊市
465379328	465387519	河北省	廊坊市
465387520	465436671	河北省	廊坊市
465436672	465567743	河北省	唐山市
465567744	465633279	山东省	潍坊市
465633280	465698815	山东省	青岛市
465698816	465764351	山东省	烟台市
465764352	465782783	山东省	淄博市
465782784	465797119	山东省	淄博市
465797120	465805311	山东省	未知
465805312	465829887	山东省	未知
465829888	465846271	山东省	聊城市
465846272	465895423	山东省	聊城市
465895424	465928191	山东省	临沂市
465928192	465960959	山东省	未知
465960960	466026495	山东省	济宁市
466026496	466092031	山东省	济宁市
466092032	466108415	山东省	泰安市
466108416	466141183	山东省	泰安市
466141184	466157567	山东省	未知
466157568	466223103	山东省	未知
466223104	466255871	山东省	东营市
466255872	466272255	山东省	未知
466272256	466288639	山东省	东营市
466288640	466354175	山东省	威海市
466354176	466362367	山东省	莱芜市
466362368	466370559	山东省	莱芜市
466370560	466419711	山东省	未知
466419712	466461695	山东省	潍坊市
466461696	466485247	山东省	未知
466485248	466518015	山东省	菏泽市
466518016	466550783	山东省	菏泽市
466550784	466616319	山东省	德州市
466616320	466681855	山东省	未知
466681856	466698239	山东省	滨州市
466698240	466714623	山东省	滨州市
466714624	466747391	山东省	未知
466747392	466812927	山东省	青岛市
466812928	466862079	山东省	济南市
466862080	466878463	山东省	未知
466878464	466943999	山东省	淄博市
466944000	466960383	山东省	烟台市
466960384	466976767	山东省	未知
466976768	467009535	山东省	烟台市
467009536	467075071	山东省	潍坊市
467075072	467140607	山东省	未知
467140608	467165183	山东省	烟台市
467165184	467206143	山东省	未知
467206144	467238911	山东省	烟台市
467238912	467271679	山东省	未知
467271680	467324927	山东省	临沂市
467324928	467337215	山东省	未知
467337216	467378175	山东省	青岛市
467378176	467402751	山东省	未知
467402752	467435519	山东省	菏泽市
467435520	467468287	山东省	未知
467468288	467477503	山东省	青岛市
467477504	467477759	山东省	青岛市
467477760	467484671	山东省	青岛市
467484672	467533823	山东省	未知
467533824	467599359	山东省	未知
467599360	467607551	山东省	青岛市
